,id,date,likes,retweet,reply,tweet
844,1073450372671463429,2018-12-14 05:31:27+00:00,41983,5434,1347,I hit Trav earlier today    Now he just hit me    More threats
845,1073449810513022977,2018-12-14 05:29:13+00:00,119804,26598,4901,Drake called me threatening me
846,1073449530778140672,2018-12-14 05:28:06+00:00,20585,2233,388,It’s not about rap     It’s about family   We have to be close as a family and never let these people infiltrate just for radio spins
847,1073448735651389441,2018-12-14 05:24:56+00:00,26854,6336,336,Family first
848,1073448667200348161,2018-12-14 05:24:40+00:00,58721,15807,658,Fuck clout
849,1073448366485454848,2018-12-14 05:23:28+00:00,113179,23230,3112,Fuck that sickomode song        Family first and always
850,1073445471065116672,2018-12-14 05:11:58+00:00,17956,1975,537,It’s what I felt   And have been feeling for awhile   All positive   All love
851,1073445021456719872,2018-12-14 05:10:11+00:00,52654,15138,1063,Perhaps I should have been more like water today
852,1073444077658615808,2018-12-14 05:06:26+00:00,25369,6825,445,All positive energy
853,1073444032913793024,2018-12-14 05:06:15+00:00,29448,6930,483,We should all be on this planet working together
854,1073438383463170048,2018-12-14 04:43:48+00:00,17765,2404,836,https://t.co/kdorJkJJqE
855,1073436086184087552,2018-12-14 04:34:41+00:00,31180,4837,1136,Trying to kick me while I’m down
856,1073435959109316609,2018-12-14 04:34:10+00:00,27592,4119,846,Our brother is lost and confused
857,1073435909763276800,2018-12-14 04:33:59+00:00,21035,2520,416,If Drake would go at Ye that there is interviews that he loves me then he doesn’t give a fuck about anyone
858,1073435737004142592,2018-12-14 04:33:17+00:00,28022,4076,698,You tried to hurt my pockets
859,1073435673573683204,2018-12-14 04:33:02+00:00,21252,2367,367,You threatened the safety of me and my family
860,1073435604577333253,2018-12-14 04:32:46+00:00,22170,2903,258,Noooooo moooooore fake playing with peoples lives kids and mental health
861,1073435496519487488,2018-12-14 04:32:20+00:00,38398,10347,606,Noooooooo moooooore cap
862,1073435422502596608,2018-12-14 04:32:02+00:00,15488,1576,189,He passes Drakes the crib everyday
863,1073435345675542529,2018-12-14 04:31:44+00:00,16946,1929,249,To the right    It’s   On sight     Saint stays to the right
864,1073435148786515968,2018-12-14 04:30:57+00:00,35005,7217,373,This clout shit done got outta hand bro
865,1073435066754314240,2018-12-14 04:30:38+00:00,26910,3315,389,Trav is my family and let this met throw sneak disses at me for clout
866,1073434964027416576,2018-12-14 04:30:13+00:00,22244,2926,339,I heard Drake had more bars dissing me that were removed
867,1073434854694576128,2018-12-14 04:29:47+00:00,34206,5046,648,I used to bring Travis with me everywhere with me    Im an inspiration to both him and Drake
868,1073428217590091776,2018-12-14 04:03:25+00:00,60264,21240,1163,Only positive energy
869,1073424149220130816,2018-12-14 03:47:15+00:00,37130,4026,1379,I will never put negative energy into a song
870,1073424000431329280,2018-12-14 03:46:39+00:00,44492,4465,1657,I will never make a diss record
871,1073419723503742977,2018-12-14 03:29:39+00:00,61858,13456,1587,You’re mad at me for something I didn’t do
872,1073419657443467266,2018-12-14 03:29:24+00:00,40597,5404,1226,I would never mention your (blank)
873,1073419555198902272,2018-12-14 03:28:59+00:00,36749,4918,581,I’m Ye bro    Remember that   I love you   I would never intentionally hurt you     That’s what I’ve been saying to you
874,1073419343176892416,2018-12-14 03:28:09+00:00,40366,8682,625,This year has been really tough and you have added to the confusion
875,1073419195528998912,2018-12-14 03:27:34+00:00,43313,5777,848,Leave me and my family alone bro
876,1073419144945721344,2018-12-14 03:27:21+00:00,17622,1649,250,But you’re playing into it    Why?   A false runner???  A beat???
877,1073418915445948416,2018-12-14 03:26:27+00:00,69702,19228,1518,You would be so sad if anything ever happened to me
878,1073418845468180480,2018-12-14 03:26:10+00:00,28303,4694,591,Drake this is what they want
879,1073418802380111872,2018-12-14 03:26:00+00:00,22340,2832,474,This is a man speaking to a man that has been placed in the program to fuck with Kanye West head and set me up
880,1073418628014448640,2018-12-14 03:25:18+00:00,48653,13622,1168,These tweets are not emotional
881,1073418391455703040,2018-12-14 03:24:22+00:00,18693,2107,395,To the right it’s on sight    Saint stays to the right bro
882,1073418286694567936,2018-12-14 03:23:57+00:00,31046,4385,394,Never threaten north saint and Chicago’s dad bro
883,1073418167484059648,2018-12-14 03:23:28+00:00,25000,3313,347,Never threatened north and saint and Chicago’s daddy bro
884,1073418043592794114,2018-12-14 03:22:59+00:00,22121,3395,438,Trust god bro    God sees all    Stop the act     Cut the program
885,1073417762519818240,2018-12-14 03:21:52+00:00,38888,13707,592,Fear no man
886,1073417727619018753,2018-12-14 03:21:44+00:00,24312,5451,357,Nobody scared of anything but god
887,1073417670068965377,2018-12-14 03:21:30+00:00,16685,2225,267,Nobody scared of anything but gods
888,1073417589940981761,2018-12-14 03:21:11+00:00,18126,2827,356,Nobody scared of anything
889,1073417264324636673,2018-12-14 03:19:53+00:00,27271,4752,519,Some true artist are a bit crazy   Everybody is not Programed
890,1073417122381000706,2018-12-14 03:19:19+00:00,18198,2180,257,It’s not just you the world stigmatizes is and calls us crazy
891,1073417029263212544,2018-12-14 03:18:57+00:00,28906,3881,436,You are disrespectful to all people with mental health conditions so this is an opportunity for growth
892,1073416748446175232,2018-12-14 03:17:50+00:00,28548,7789,474,Trust God
893,1073416716296835072,2018-12-14 03:17:42+00:00,24480,5786,306,God sees all
894,1073416675968585730,2018-12-14 03:17:33+00:00,32234,5444,475,Please take the devil 👿 up out you bro
895,1073416583308021760,2018-12-14 03:17:11+00:00,16885,2086,264,We’re making the world better at all times
896,1073416476751740928,2018-12-14 03:16:45+00:00,22921,2825,869,This is for no ones entertainment
897,1073416384472850433,2018-12-14 03:16:23+00:00,23882,3342,383,Or the Mandingo part on Jango
898,1073416284421963776,2018-12-14 03:15:59+00:00,80707,17365,1292,Drake I’m not going to physically fight you like it’s MTV boxing
899,1073416052699205632,2018-12-14 03:15:04+00:00,46196,6483,1153,How you gone be on Trav’s song coming at me. Trav should have never allowed that
900,1073415697194192896,2018-12-14 03:13:39+00:00,38857,5277,872,How you gone text Kriss but not speak to me
901,1073414872979959808,2018-12-14 03:10:23+00:00,23600,3350,700,We need to show the world that we will speak without someone ending up dead or in jail
902,1073414741572362245,2018-12-14 03:09:52+00:00,19662,2632,325,We need to show people we can talk without people ending up dead or in jail
903,1073414543630585857,2018-12-14 03:09:04+00:00,25066,4163,369,We need to show the world that people can talk without someone ending up dead or in jail
904,1073414375954939904,2018-12-14 03:08:24+00:00,34224,4821,605,I’m up for talking.  We need to show all of these fans that black men can@talk without someone ending up dead or in jail
905,1073414157884669952,2018-12-14 03:07:32+00:00,38486,7409,456,Ye never been easy.  I navigated these waters before you.  That’s why you could be you
906,1073414039840145408,2018-12-14 03:07:04+00:00,24034,3840,398,You try to pick targets you think are easy
907,1073413587660627970,2018-12-14 03:05:17+00:00,28859,5868,520,Talk tough to real gangsters bro
908,1073413510225383424,2018-12-14 03:04:58+00:00,20854,3409,381,You say all this shut to me but won’t say none of that to J prince
909,1073413375093342214,2018-12-14 03:04:26+00:00,69598,19788,1226,You send emojis
910,1073413309943242753,2018-12-14 03:04:10+00:00,93575,38341,1021,Bro stop
911,1073413259204669440,2018-12-14 03:03:58+00:00,25633,3553,1205,You get people hurt at concerts
912,1073413210173259776,2018-12-14 03:03:47+00:00,26146,3647,270,You pick@on people with mental health issues
913,1073413116355117057,2018-12-14 03:03:24+00:00,78841,15898,842,You trying to be a bully. I never been bullied in my life and I never will be.  That’s why I made it this far in a pink polo
914,1073412978018541568,2018-12-14 03:02:51+00:00,29526,3842,458,We both too high profile for you to actually do something to me
915,1073412558957240320,2018-12-14 03:01:11+00:00,36695,5855,413,Snoop is my elder and an inspiration to me
916,1073412438928842752,2018-12-14 03:00:43+00:00,151452,47268,3136,There would never be a drake without a Kanye west so never come out your mouth with a threat
917,1073412227644997632,2018-12-14 02:59:52+00:00,25327,3797,431,If I’m bipolar      This kind of shit can get me ramped
918,1073412144744579073,2018-12-14 02:59:32+00:00,18937,3427,225,Stop the act
919,1073412113371144193,2018-12-14 02:59:25+00:00,14739,1542,115,Now it’s a kid in@critical condition
920,1073412064050319360,2018-12-14 02:59:13+00:00,23691,4710,221,Cause we rather act cool than sit and have a convo
921,1073411988099907585,2018-12-14 02:58:55+00:00,26144,4758,873,That’s why black people never get ahead and and we stay controlled
922,1073411843362832384,2018-12-14 02:58:21+00:00,16769,2060,240,You wouldn’t send purple emojis to scooter but you wanna need with your brother
923,1073411739558035456,2018-12-14 02:57:56+00:00,60978,22286,918,I’m your oxygen
924,1073411703763812353,2018-12-14 02:57:47+00:00,41657,9021,716,Don’t ever speak on 350s
925,1073411636210425856,2018-12-14 02:57:31+00:00,25284,4641,253,Now he’s so street
926,1073411601158627329,2018-12-14 02:57:23+00:00,41860,9988,325,I’m the guy with the pink polo that made a way for him
927,1073411518111338496,2018-12-14 02:57:03+00:00,25890,4277,283,When I go through shit he fucks with me and I’m his idol
928,1073411396803706880,2018-12-14 02:56:34+00:00,34803,6158,334,When Cudi was in the hospital he sent shots
929,1073411331963928577,2018-12-14 02:56:19+00:00,21622,3175,244,He be texting people I know like it’s cool     But won’t sit and talk with me
930,1073411010168528896,2018-12-14 02:55:02+00:00,54622,14745,643,He running around like he pac
931,1073410960076009472,2018-12-14 02:54:50+00:00,21451,4340,209,Everybody knows somebody
932,1073410829867982848,2018-12-14 02:54:19+00:00,49825,9707,772,I got a family and kids. 69 is locked up xxx is dead.  The kid that ran on stage is in the hospital
933,1073410598174646272,2018-12-14 02:53:24+00:00,25596,5710,227,It just doesn’t sit right on my spirit
934,1073410452250681344,2018-12-14 02:52:49+00:00,93842,21585,2664,So drake if anything happens to me or anyone from my family you are the first suspect    So cut the tough talk
935,1073410144250269696,2018-12-14 02:51:36+00:00,20374,2908,292,Since the pool line he’s been trying to poke at me and fuck with me
936,1073409797934985216,2018-12-14 02:50:13+00:00,24899,4531,263,The kid he had run on stage at Pushas concert is in critical condition
937,1073409789827387392,2018-12-14 02:50:11+00:00,120993,27829,2985,Drake called trying to  threatened me
938,1073399253966438400,2018-12-14 02:08:19+00:00,43304,13862,767,Trust God
939,1073328700513501187,2018-12-13 21:27:58+00:00,72523,11636,1733,By the way... not cleared😂
940,1073326335152611328,2018-12-13 21:18:34+00:00,53573,9950,700,Mission accomplished
941,1073326294979543041,2018-12-13 21:18:24+00:00,157909,28760,2396,Drake finally called
942,1073324860816932865,2018-12-13 21:12:42+00:00,18299,3472,493,https://t.co/p22p3Eivdq
943,1073323353241456640,2018-12-13 21:06:43+00:00,28249,4406,621,Stop this already bro      You getting people hurt out here     And over what
944,1073323241773654016,2018-12-13 21:06:16+00:00,39766,6393,637,Buying first two rows at Pusha show  got me hot bro
945,1073322538942509056,2018-12-13 21:03:29+00:00,13544,1881,298,https://t.co/YcnbZEnaKX
946,1073322481514102785,2018-12-13 21:03:15+00:00,12023,1575,136,https://t.co/bKIxvMefT3
947,1073322296167796736,2018-12-13 21:02:31+00:00,24940,4083,455,This ain’t about who could pay to have something done to somebody    This man to man bro    This been bothering me too long
948,1073322071747366917,2018-12-13 21:01:37+00:00,22510,3960,245,No tough talk either
949,1073321978625474562,2018-12-13 21:01:15+00:00,24904,4102,290,I would never intentionally try to hurt you bro     I never even heard none of the diss records      That ain’t my MO  never did a diss record
950,1073321657824088069,2018-12-13 20:59:59+00:00,36977,6445,584,Sending purple emojis   When I’m dealing with mental shit      I need my apologies now      Not through scooter either     Not through Travis
951,1073321268529766401,2018-12-13 20:58:26+00:00,38727,7747,529,It’s all love bro bro but don’t play with me.  You stay too close to be playing all these industry games bro
952,1073320879705202691,2018-12-13 20:56:53+00:00,107936,22560,1411,I told you I ain’t tell Pusha about your son
953,1073320449088675841,2018-12-13 20:55:11+00:00,61977,11363,906,Been trying to meet with you for 6 months bro       You sneak dissing on trav records and texting Kris talking bout how’s the family
954,1073320212806684678,2018-12-13 20:54:14+00:00,36375,7453,769,Still need that apology for mentioning the 350s and trying to take food out your idols kids mouths
955,1073319978579955712,2018-12-13 20:53:18+00:00,30728,6933,827,This proves shit faker than wrestling https://t.co/E9wzNycJna
956,1073298367437045760,2018-12-13 19:27:26+00:00,11524,643,204,👽 https://t.co/Mxqjxr4nRm
957,1073295948992909313,2018-12-13 19:17:49+00:00,8020,651,161,Went to visit the James Turrell crater two days ago. This is life changing. We all will live in Turrell spaces
958,1073262332736925697,2018-12-13 17:04:15+00:00,59830,17732,758,God answers your prayer three ways.   Yes not yet of I have a better plan for you.
959,1072985275943583745,2018-12-12 22:43:19+00:00,27028,3675,466,Talking tree @FairchildGarden https://t.co/pXudOf656F
960,1072955689566396416,2018-12-12 20:45:45+00:00,66719,8288,1519,Calling out to Bob Dylan   Let’s get together
961,1072916985447677957,2018-12-12 18:11:57+00:00,7627,561,253,https://t.co/4jVN7WmXYj
962,1072912952913813504,2018-12-12 17:55:56+00:00,32710,4852,571,Croc https://t.co/LneQ4RCpbE
963,1072912721262321664,2018-12-12 17:55:01+00:00,4863,415,100,Message for Elon from @FairchildGarden https://t.co/crZJsSfkoc
964,1072508998635712513,2018-12-11 15:10:46+00:00,61578,8998,1273,Landscaping is a conversation with God
965,1072292910031360000,2018-12-11 00:52:06+00:00,6075,631,296,Every no gets closer to a yes @gdizzle99 Gil Dezer
966,1072250905599373316,2018-12-10 22:05:12+00:00,35021,2365,624,https://t.co/3EeMC4xoxt
967,1072250645695082496,2018-12-10 22:04:10+00:00,15181,1410,184,https://t.co/U9wbKa8zFL
968,1072247741609377792,2018-12-10 21:52:37+00:00,559,49,12,@FairchildGarden https://t.co/ngpkFZrqK4
969,1072247686735294466,2018-12-10 21:52:24+00:00,8273,845,122,https://t.co/PmECn2umP7
970,1072247595286847490,2018-12-10 21:52:02+00:00,4638,301,56,https://t.co/ppoA8lYZbR
971,1072247532431003654,2018-12-10 21:51:47+00:00,5989,752,145,Visit Fairchild Tropical Botanic Garden
972,1072247526135336961,2018-12-10 21:51:46+00:00,4779,300,88,https://t.co/vqKmMDKOB8
973,1072247461958336513,2018-12-10 21:51:30+00:00,24571,2954,333,https://t.co/6GRIPN58yM
974,1072237585186086912,2018-12-10 21:12:16+00:00,8649,601,165,Orchids meant to plant throughout south Florida https://t.co/SKYuCegUSJ
975,1072236836276355074,2018-12-10 21:09:17+00:00,4401,280,111,https://t.co/EAontNzOvb
976,1071184599370342400,2018-12-07 23:28:04+00:00,57986,14562,517,https://t.co/45kd1oCN4F
977,1069792161850384384,2018-12-04 03:15:01+00:00,15255,696,383,"@jarrodspector @TheCherShow the dynamics of Cher and Sonny’s relationship made Kim and I grab each other’s hand and sing “I got you babe” 
please pardon my lack of etiquette. We have so much appreciation for the energy you guys put into making this master piece."
978,1069768517719871493,2018-12-04 01:41:04+00:00,3281,357,207,https://t.co/wZlaMucRX6
979,1069661394122039296,2018-12-03 18:35:24+00:00,37384,6463,1192,https://t.co/NrSpU6oKZE     My favorite app https://t.co/cJlk8khVhU
980,1069300083827646464,2018-12-02 18:39:41+00:00,37675,5167,1958,"undrcvr jn tkhsh jkt 
vn clf brclt 
yzy ssn 6 t 
chrstn trssr dsgnd 700s stvn smth bttm 
brn dd swts frm dvr st mrkt jpn https://t.co/7KLNcpI4Gz"
981,1068611802030698496,2018-11-30 21:04:42+00:00,95101,31676,2025,@S_C_ Throne 2 🤷🏿‍♂️
982,1067650936997318656,2018-11-28 05:26:34+00:00,10251,738,278,https://t.co/JoYM432L3N
983,1067650849269325824,2018-11-28 05:26:13+00:00,4595,458,192,https://t.co/TPQLmXFvl3
984,1066456643729162240,2018-11-24 22:20:52+00:00,25224,3484,697,https://t.co/a652v6EbVq
985,1066456287070834688,2018-11-24 22:19:27+00:00,20032,1735,252,https://t.co/8cEwJ84KGl
986,1066456087560253440,2018-11-24 22:18:39+00:00,7215,604,251,https://t.co/1PFwNkdW9s
987,1066455743929282560,2018-11-24 22:17:17+00:00,28584,3181,287,https://t.co/afZLCTvr8n
988,1066455320648548352,2018-11-24 22:15:36+00:00,4580,296,116,https://t.co/wLv1qBqccB
989,1066455148422029312,2018-11-24 22:14:55+00:00,8925,1287,174,Oscar Niemeyer https://t.co/Cdbr2fezA2
990,1066454703800631297,2018-11-24 22:13:09+00:00,5029,478,113,Vanessa Beecroft https://t.co/OL50oW9Mse
991,1066453933353103362,2018-11-24 22:10:06+00:00,5004,348,227,https://t.co/qZbZT6Y2AY
992,1064291050334826497,2018-11-18 22:55:34+00:00,20391,1114,316,https://t.co/E2pL0YkHHu
993,1064230822952099841,2018-11-18 18:56:15+00:00,51155,10979,730,We believe in love    We don’t just try we do.. we are... We are love
994,1063610203159969792,2018-11-17 01:50:08+00:00,10599,1368,243,https://t.co/Nx4tMbooNK
995,1063461937114038272,2018-11-16 16:00:58+00:00,29096,2717,960,Building a fireproof community
996,1063268077251379200,2018-11-16 03:10:38+00:00,4684,572,219,https://t.co/Pn4bdtmrsf
997,1063148849739362306,2018-11-15 19:16:52+00:00,15970,1045,788,I’d like to do an interview with Van Jones within the next 7 days 🙌🏿
998,1063126859100041216,2018-11-15 17:49:29+00:00,3790,221,133,https://t.co/v8YKErjQ2V
999,1063123946533339136,2018-11-15 17:37:55+00:00,2332,222,86,https://t.co/JuAxdZAc9z
1000,1062897761639514112,2018-11-15 02:39:08+00:00,3018,298,163,https://t.co/5IWo771bKc
1001,1062892813975674881,2018-11-15 02:19:29+00:00,73376,8779,936,We sang Backstreet Boys I want it that way https://t.co/IzGHk7i7OP
1002,1062808662429683712,2018-11-14 20:45:05+00:00,39022,2495,654,Office shopping https://t.co/ghJTPTf9iV
1003,1062146496793964545,2018-11-13 00:53:53+00:00,102690,10223,3317,"It felt so good being on the stage last night with my brother Cudi. After performing again, I realize the new album I’ve been working on isn’t ready yet.  I’ll announce the release date once it’s done. Thank you for understanding."
1004,1062141718085029889,2018-11-13 00:34:53+00:00,1325,192,16,@JERRYlorenzo  new collection is 🔥 bro.  Love you brother
1005,1062108326459138048,2018-11-12 22:22:12+00:00,45968,5966,358,https://t.co/zicL4YTxCq
1006,1061729175692693504,2018-11-11 21:15:36+00:00,71983,9455,494,Show day https://t.co/RGE9MYZKnF
1007,1061575245172068352,2018-11-11 11:03:56+00:00,52733,5361,340,Loading in https://t.co/tEF8SEU4DR
1008,1061433849287077888,2018-11-11 01:42:04+00:00,31372,4158,298,https://t.co/efTSqIpMED
1009,1061357482432331777,2018-11-10 20:38:37+00:00,32359,3495,491,https://t.co/4ZdooNGEpR
1010,1061346172986511360,2018-11-10 19:53:41+00:00,33078,3186,371,"In light of these situations, I am so inspired by the firefighters and first responders who are risking their lives to do whatever they can to help. They are our true heroes.

We must all come together during these difficult times to support each other 

May God Bless us all"
1011,1061346030610837504,2018-11-10 19:53:07+00:00,19725,1710,134,"My sincere condolences to everyone suffering from the loss of their homes, loved ones and the unknown certainty of how much damage the fires will have caused."
1012,1060936333340770305,2018-11-09 16:45:07+00:00,56162,3619,676,Thank you for everyone’s prayers.  Our family is safe and close
1013,1060730391433072640,2018-11-09 03:06:47+00:00,31838,3642,504,https://t.co/jSSXzisJom
1014,1060700477069844480,2018-11-09 01:07:55+00:00,32055,3307,451,Break the internet https://t.co/SKdC94OMQB
1015,1060679322120282112,2018-11-08 23:43:51+00:00,1397,196,20,@exploratorium https://t.co/7ORrhWDGFT
1016,1060644666125602816,2018-11-08 21:26:08+00:00,19509,3675,390,https://t.co/HC1ZbTYNlP
1017,1060625459841388544,2018-11-08 20:09:49+00:00,716,77,26,@theSTASHED https://t.co/JC2BNyHOVG
1018,1060589357046751232,2018-11-08 17:46:22+00:00,40155,10780,434,Raise confidence and consciousness
1019,1060586101138587649,2018-11-08 17:33:25+00:00,122514,40827,2078,Remove stress
1020,1060213158307016705,2018-11-07 16:51:29+00:00,70562,7396,900,https://t.co/EYfZdq9X8w
1021,1059088750062428160,2018-11-04 14:23:29+00:00,241562,56297,7531,McDonald’s is my favorite restaurant
1022,1058551854324432896,2018-11-03 02:50:03+00:00,9345,930,261,https://t.co/4UMmxdK5Ow
1023,1058525828106108928,2018-11-03 01:06:38+00:00,4927,650,164,https://t.co/yeEWzkeyrh
1024,1058442346935787521,2018-11-02 19:34:55+00:00,2568,231,149,https://t.co/q4poCymHYK
1025,1057828803127468032,2018-11-01 02:56:54+00:00,179605,18804,734,Scoop https://t.co/7aykoIzr8L
1026,1057761814652616704,2018-10-31 22:30:43+00:00,116041,27103,2086,https://t.co/EIYKuEEDjz
1027,1057382916760707072,2018-10-30 21:25:07+00:00,286898,58262,30438,My eyes are now wide open and now realize I’ve been used to spread messages I don’t believe in. I am distancing myself from politics and completely focusing on being creative !!!
1028,1057382888520499201,2018-10-30 21:25:00+00:00,23418,3373,2199,I introduced Candace to the person who made the logo and they didn’t want their name on it so she used mine. I never wanted any association with Blexit. I have nothing to do with it.
1029,1057366629326053376,2018-10-30 20:20:24+00:00,33038,3903,841,"I would like to thank my family, loved ones, and community for supporting my ACTUAL beliefs and my vision for a better world."
1030,1057366623621955586,2018-10-30 20:20:22+00:00,44657,6447,1267,"I support those who risk their lives to serve and protect us and I support holding people who misuse their power accountable.
 
I believe in love and compassion for people seeking asylum and parents who are fighting to protect their children from violence and war."
1031,1057366616432930816,2018-10-30 20:20:20+00:00,38329,5146,944,"I support creating jobs and opportunities for people who need them the most, I support prison reform, I support common-sense gun laws that will make our world safer."
1032,1057314519733690369,2018-10-30 16:53:20+00:00,30808,3295,230,https://t.co/e3nmwhdRZe
1033,1057281503481286656,2018-10-30 14:42:08+00:00,15223,1115,454,https://t.co/SsVqb4jCZ1
1034,1057231232222793728,2018-10-30 11:22:22+00:00,8605,546,271,With Jacques Herzog   Office out in Basel https://t.co/8OESRCpkdY
1035,1057032923566743552,2018-10-29 22:14:22+00:00,15733,3073,294,https://t.co/hiQwDn9czk
1036,1057024888555401217,2018-10-29 21:42:26+00:00,6995,1947,205,https://t.co/CxPOQ8RO0E
1037,1056918411001978885,2018-10-29 14:39:20+00:00,26624,3888,614,We’re about love unity and we design for the world
1038,1056620069495685122,2018-10-28 18:53:50+00:00,38544,3093,437,Hey mama https://t.co/kKZFLrHe2A
1039,1056611814115545088,2018-10-28 18:21:02+00:00,31863,4305,399,https://t.co/bqlhseb4UM
1040,1056583168566931456,2018-10-28 16:27:12+00:00,28892,6903,520,"“Be anxious about nothing, but in everything, by prayer and supplication with thanksgiving, let your requests be made known to God.” - Philippians 4:6-7"
1041,1056547886866067456,2018-10-28 14:07:00+00:00,15021,1310,244,Beautiful Detroit https://t.co/xNVGpCgY8R
1042,1056397800399888384,2018-10-28 04:10:37+00:00,4365,766,143,"LaMelo Ball, JBA Has It's Face... Basketball Has Changed Forever https://t.co/UryBCcOCDA via @YouTube"
1043,1056368167604445184,2018-10-28 02:12:52+00:00,46550,4828,484,https://t.co/RSUroiB678
1044,1056215403448451073,2018-10-27 16:05:50+00:00,38501,6105,1193,And TODAY on ESPN https://t.co/gRq1ONHpGW
1045,1055953710977818624,2018-10-26 22:45:58+00:00,44171,5846,758,https://t.co/7bvPWYJEDv
1046,1055900454528401409,2018-10-26 19:14:20+00:00,13971,1189,213,Trevi fountain https://t.co/gUO1wFowvq
1047,1055899788825292801,2018-10-26 19:11:41+00:00,12498,798,540,Levels https://t.co/Z8U84USzAa
1048,1055226113448988674,2018-10-24 22:34:45+00:00,11199,1047,251,Amazing Grace from Uganda https://t.co/uhqwWsv7kr
1049,1055224834685394949,2018-10-24 22:29:40+00:00,51305,6542,1010,https://t.co/XOV5wwOtv4
1050,1054823582491140100,2018-10-23 19:55:14+00:00,120883,17653,1664,https://t.co/9cTZmASBkT
1051,1054564447577128960,2018-10-23 02:45:31+00:00,4190,669,216,https://t.co/o8euLSFTBV
1052,1054563804040888330,2018-10-23 02:42:58+00:00,1805,169,63,https://t.co/VVZ1KjgF2X
1053,1054328174220328960,2018-10-22 11:06:39+00:00,2602,289,107,https://t.co/IvwEpPHAdC       Our favor    All love
1054,1054306158331285504,2018-10-22 09:39:10+00:00,4998,606,117,https://t.co/trjAmzwUxL        Still my favorite
1055,1054279794995744768,2018-10-22 07:54:25+00:00,2179,240,72,https://t.co/9hrjwsgcvX
1056,1054279446692278272,2018-10-22 07:53:02+00:00,3099,343,150,https://t.co/JYN0ZXIsPx
1057,1053956949954441218,2018-10-21 10:31:33+00:00,16494,1264,288,I love Dave La Chapelle’s art https://t.co/v1K5QxYXs9
1058,1053789605248544769,2018-10-20 23:26:35+00:00,22115,2248,426,All love https://t.co/PkXNeRff73
1059,1053739029278134272,2018-10-20 20:05:36+00:00,12668,824,133,@KimKardashian Love you so much
1060,1053737575456931852,2018-10-20 19:59:50+00:00,774,57,16,@ABFalecbaldwin @KimKardahian @stevebrodner This is so creative. Alec Baldwin must be a good guy
1061,1053704939808219142,2018-10-20 17:50:09+00:00,16949,3122,253,"@KimKardashian    You’re stunning. 

I will keep trying to make things that can express how beautiful you are inside and out and how much I love you and our family https://t.co/RurDAmLrwe"
1062,1053696660654710784,2018-10-20 17:17:15+00:00,27580,3301,641,All love https://t.co/0j6Ut8IBC6
1063,1053292544216481793,2018-10-19 14:31:26+00:00,2513,231,117,https://t.co/3jxISlskWP
1064,1053264410070933506,2018-10-19 12:39:38+00:00,14031,1526,406,Yzy means solutions
1065,1053199480458305536,2018-10-19 08:21:38+00:00,6028,473,85,@peterjhasson I agree
1066,1052988870630039552,2018-10-18 18:24:45+00:00,23779,3712,310,Xxx the 18th your energy is with us 🙏🏿🙏🏿🙏🏿 https://t.co/XSI1qISNO4
1067,1052860991673917441,2018-10-18 09:56:36+00:00,9623,1027,404,https://t.co/6XVkrga1FG
1068,1052152040896512002,2018-10-16 10:59:29+00:00,5308,805,357,https://t.co/jesE1VNzbQ
1069,1052151972470632449,2018-10-16 10:59:12+00:00,14500,2035,361,Dancing
1070,1052145878033666048,2018-10-16 10:34:59+00:00,5163,898,173,We Got Love https://t.co/5BnG8185LE
1071,1052137531880497152,2018-10-16 10:01:50+00:00,5948,1042,248,We got love https://t.co/8cuhHmhOKa
1072,1052100192479191040,2018-10-16 07:33:27+00:00,3064,421,150,In the wild https://t.co/GR1HyBeoeg
1073,1051618367646457856,2018-10-14 23:38:51+00:00,14589,2357,566,https://t.co/XQ4X2yfwpm
1074,1051577695623102466,2018-10-14 20:57:14+00:00,2718,335,214,https://t.co/a0QrRcif4M
1075,1051554621422878720,2018-10-14 19:25:33+00:00,7168,570,334,https://t.co/jbq43pkVGf
1076,1051473169075359745,2018-10-14 14:01:53+00:00,6415,1700,504,Spaceship calling earth| 3 Domes Uganda  https://t.co/8rlv7aTSav
1077,1051471848997867521,2018-10-14 13:56:38+00:00,3154,559,152,Spaceship call earth| 3 Uganda Domes https://t.co/TtJgWrG7IS
1078,1051470515272081408,2018-10-14 13:51:20+00:00,3956,469,163,Running with North https://t.co/FRUg3tT7u7
1079,1051253667687526400,2018-10-13 23:29:40+00:00,20309,6309,3146,Mind control  https://t.co/YDYXQ45bDL
1080,1051253457657704454,2018-10-13 23:28:50+00:00,3472,500,224,Mind control  https://t.co/EyvGLbulUJ
1081,1051253225163239424,2018-10-13 23:27:54+00:00,2729,418,222,Mind control https://t.co/rPzEXJWJ2f
1082,1051222297418375168,2018-10-13 21:25:01+00:00,5624,909,481,Aha https://t.co/in5yvHSbNh
1083,1048030084647383040,2018-10-05 02:00:18+00:00,3334,286,186,https://t.co/pIvNpIABbd
1084,1047858661731708930,2018-10-04 14:39:07+00:00,9759,2436,438,https://t.co/t6jYEP4sBH
1085,1047854502651486208,2018-10-04 14:22:36+00:00,3176,320,116,https://t.co/h0UfWY6X1r
1086,1047854286430908417,2018-10-04 14:21:44+00:00,2801,213,89,https://t.co/pn8EE7JwSJ
1087,1047854174598119426,2018-10-04 14:21:18+00:00,1951,175,61,https://t.co/KfHMfuKMPa
